"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
0.038141567963903,0.0337385799582764,0.0173564753004005,0.0353348729792148,0.0115505090054816,0.02336,0.0152652005174644,0.0181012190616919,0.0224820143884892,0.0508523548107483,0.251036171816127,0.0454243297141591,0.0308980921358772,0.0431213746306227,0.0409872190392243,0.0701372250054454,0.14076865109269,0.143603851444292,0.113735558408216,0.081383947331559,0.0247978436657682,0.0183988065638986,0.0104510451045105,0.00605628785179907,0.00246913580246914,0.0148205928237129,0.00562023283821758,0.00065359477124183,0.00150060024009604,0,0.0052128583840139,0.00365130077590141,0.000354107648725212,0.00189433803409808,0.00358744394618834,0.00266045892916528,0.00262762762762763,0.00190920661858294,0.00220264317180617,0.000794912559618442,0.00207900207900208,0.00243690165361184,0.00523560209424084,0.00491702519975415,0.00348432055749129,0.00908345854391477,0.0254388196387688,0.0188106796116505,0.014682596804376,0.0191393109848045,0.0251968503937008,0.10189701897019
0.00916525662718556,0.009999280627293,0.00694259012016021,0.00531177829099307,0.0052858261550509,0.00768,0.00646830530401035,0.0036941263391208,0.00719424460431655,0.013579890205143,0.0206292388847023,0.331265233769111,0.0239181014425314,0.0320674181897778,0.0370207139709123,0.0592463515573949,0.0310474755086662,0.0401650618982118,0.0341463414634146,0.0282952794509035,0.0091644204851752,0.00795624067628046,0.00275027502750275,0.000712504453152832,0.00246913580246914,0.0031201248049922,0.00240867121637896,0.00196078431372549,0.000300120048019208,0.00197628458498024,0.00347523892267593,0.000912825193975354,0.0028328611898017,0.00147337402652073,0,0.00099767209843698,0.0015015015015015,0.000636402206194315,0.000440528634361233,0.00119236883942766,0.000831600831600832,0.000696257615317668,0,0.00491702519975415,0.00261324041811847,0.00539543778172381,0.00534215212414144,0.0040453074433657,0.00446235785231035,0.00846769516297413,0.00905511811023622,0.0184281842818428
0.0332769317540891,0.0387022516365729,0.0269692923898531,0.0173210161662818,0.00920125293657009,0.01088,0.0173350582147477,0.0225341706686369,0.0314748201438849,0.027159780410286,0.0302373775433308,0.0500775537336583,0.488040949278734,0.0485936302944074,0.0603790215954165,0.0248311914615552,0.0284853051996986,0.0281522237505731,0.0231065468549422,0.0274548256058271,0.00646900269541779,0.00447538538040776,0.0044004400440044,0.00142500890630566,0.00148148148148148,0.0046801872074883,0.00321156162183862,0.00196078431372549,0.000600240096038415,0.00263504611330698,0.00347523892267593,0.000912825193975354,0.00106232294617564,0.00252578404546411,0.000597907324364724,0.00199534419687396,0.0015015015015015,0.000424268137462877,0.0013215859030837,0.00437201907790143,0.00124740124740125,0.000522193211488251,0.00523560209424084,0.00184388444990781,0.00435540069686411,0.0140691162409507,0.0114474688374459,0.0167880258899676,0.0141068086944005,0.0221552024127131,0.00511811023622047,0.0157181571815718
0.029892836999436,0.0440256096683692,0.0221628838451268,0.020554272517321,0.00880971025841817,0.0176,0.0191461836998706,0.0107129663834503,0.0260791366906475,0.0462294134643167,0.0377731725697061,0.0443164192333259,0.0494183341088879,0.345189887271533,0.0431908329660643,0.0444347636680462,0.0370761115297664,0.0476845483723063,0.0706033376123235,0.049306625577812,0.00862533692722372,0.00596718050721034,0.0033003300330033,0.00249376558603491,0.00246913580246914,0.0093603744149766,0.00361300682456845,0,0,0.000329380764163373,0,0.00136923779096303,0.00106232294617564,0.00210482003788676,0.00149476831091181,0.0016627868307283,0.00337837837837838,0.00169707254985151,0.00154185022026432,0.00158982511923688,0.000831600831600832,0.000870322019147084,0.0157068062827225,0.00430239704978488,0.0078397212543554,0.00648818467422483,0.0282370897990333,0.0135517799352751,0.0164099611343026,0.0437304257046746,0.015748031496063,0.046070460704607
0.0098702763677383,0.0112941514998921,0.00640854472630174,0.00415704387990762,0.00704776820673453,0.00992,0.018111254851229,0.00147765053564832,0.00179856115107914,0.00173360300491188,0.0108327053504145,0.0214934633281631,0.0214983713355049,0.0174017730108351,0.394446892904363,0.0289697233718144,0.00964581763376036,0.00990371389270977,0.00641848523748395,0.00462249614791988,0.00269541778975741,0.00149179512680259,0.00165016501650165,0.000712504453152832,0.000987654320987654,0.00078003120124805,0.000802890405459655,0,0.000600240096038415,0.000988142292490119,0,0,0.000708215297450425,0.000841928015154704,0.000298953662182362,0,0.000375375375375375,0.000636402206194315,0.000220264317180617,0,0.000415800415800416,0.00156657963446475,0.00523560209424084,0.000614628149969269,0.000435540069686411,0.00204890042343942,0.00330704655303994,0.00161812297734628,0.0015834173024327,0.00173993736225496,0.00275590551181102,0.002710027100271
0.0150169204737733,0.0301417164232789,0.0299065420560748,0.00762124711316397,0.00606891151135474,0.04256,0.0307891332470893,0.00443295160694496,0.0179856115107914,0.0164692285466628,0.0294837980406933,0.0527365388876579,0.0208469055374593,0.0294407354711612,0.0537681798148964,0.331736005227619,0.027430293896006,0.0130215497478221,0.0102695763799743,0.00826446280991736,0.00107816711590297,0.00994530084535057,0.00935093509350935,0.00106875667972925,0.000493827160493827,0.00234009360374415,0.000401445202729827,0,0.000600240096038415,0,0,0.000912825193975354,0,0.000210482003788676,0.000298953662182362,0.00099767209843698,0.00112612612612613,0.000212134068731438,0.000440528634361233,0.00158982511923688,0.000415800415800416,0.00121845082680592,0,0.00122925629993854,0.00174216027874564,0.00457587761234804,0.00254388196387688,0.00566343042071197,0.00446235785231035,0.0146154738429417,0.0015748031496063,0.0124661246612466
0.0416666666666667,0.0476224732033667,0.0237650200267023,0.0521939953810624,0.00880971025841817,0.04768,0.0439844760672704,0.0206871074990765,0.0359712230215827,0.0384281999422132,0.0936322532027129,0.0385552847329936,0.0205677059097255,0.0273612783189231,0.0237990304098722,0.0357220649096057,0.126450640542577,0.0161393856029344,0.0305519897304236,0.0288555820142877,0.00700808625336927,0.0193933366484336,0.0055005500550055,0.00391877449234058,0.0103703703703704,0.0101404056162246,0.00521878763548776,0.00196078431372549,0.000900360144057623,0.00131752305665349,0.00347523892267593,0.0241898676403469,0.00141643059490085,0.00126289202273206,0.00179372197309417,0.00232790156301962,0.00131381381381381,0.00106067034365719,0.000881057268722467,0.00357710651828299,0.00124740124740125,0.00156657963446475,0.00523560209424084,0.00491702519975415,0.00174216027874564,0.00430269088922278,0.00890358687356907,0.00505663430420712,0.00849287462213905,0.0102076325252291,0.0145669291338583,0.029810298102981
0.0766356457980824,0.0673332853751529,0.0320427236315087,0.0295612009237875,0.0113547376664056,0.04672,0.0424320827943079,0.0158847432582194,0.0359712230215827,0.0600982375036117,0.119724943481537,0.0771105694659871,0.036109818520242,0.0585531356024954,0.0339356544733363,0.0302766281855805,0.0318010550113037,0.200275103163686,0.0893453145057766,0.0792828127188682,0.0226415094339623,0.034808552958727,0.0137513751375138,0.0089063056644104,0.00395061728395062,0.0101404056162246,0.00602167804094741,0.0065359477124183,0.00360144057623049,0.00263504611330698,0.0139009556907037,0.00182565038795071,0.00354107648725212,0.00505156809092823,0.00209267563527653,0.00465580312603924,0.00356606606606607,0.00318201103097157,0.00066079295154185,0.00158982511923688,0.00291060291060291,0.002088772845953,0.00523560209424084,0.00368776889981561,0.00304878048780488,0.00915175522469608,0.00763164589163063,0.00546116504854369,0.00950050381459623,0.012643544832386,0.0330708661417323,0.0644986449864499
0.011350817822899,0.0240270484137832,0.00854472630173565,0.00554272517321016,0.00176194205168363,0.01952,0.0121604139715395,0.00147765053564832,0.00179856115107914,0.013579890205143,0.0313677467972871,0.0261466873476623,0.00912052117263844,0.0169639925577323,0.00749228735125606,0.0106730559790895,0.0152223059532781,0.0343878954607978,0.177663671373556,0.0215716486902928,0.0129380053908356,0.00795624067628046,0.00495049504950495,0.00498753117206983,0.00246913580246914,0.0062402496099844,0.00521878763548776,0.00130718954248366,0.000600240096038415,0.00230566534914361,0.00695047784535187,0.00228206298493838,0.000354107648725212,0.00231530204167544,0.00119581464872945,0.00199534419687396,0.0015015015015015,0,0.00066079295154185,0.000397456279809221,0.00124740124740125,0.00469973890339426,0,0.00122925629993854,0.00130662020905923,0.00163912033875154,0.00356143474942763,0.00161812297734628,0.00215920541240823,0.00324788307620926,0.0228346456692913,0.013550135501355
0.0162859560067682,0.019998561254586,0.0138851802403204,0.0103926096997691,0.00274079874706343,0.08448,0.0103492884864166,0.00110823790173624,0.00359712230215827,0.0257151112395261,0.0304257724189902,0.0319078218479947,0.0212191717077711,0.0399474663456277,0.0154252974878801,0.0180788499237639,0.0280331574981161,0.0530032095369097,0.0431322207958922,0.189942568987253,0.0150943396226415,0.0119343610144207,0.0192519251925193,0.0220876380477378,0.0148148148148148,0.0569422776911076,0.0108390204737053,0.00522875816993464,0.00360144057623049,0.00329380764163373,0.0191138140747176,0.00456412596987677,0.00318696883852691,0.0044201220795622,0.00149476831091181,0.00465580312603924,0.00225225225225225,0.00169707254985151,0,0.00158982511923688,0.00249480249480249,0.00278503046127067,0.00523560209424084,0.00553165334972342,0.00130662020905923,0.00307335063515913,0.00228949376748919,0.00566343042071197,0.00690945731970635,0.00556779955921587,0.0295275590551181,0.029810298102981
0.0242526790750141,0.00489173440759658,0.0117489986648865,0.00184757505773672,0.000391542678151919,0.00576,0.00388098318240621,0.00110823790173624,0.00179856115107914,0.013868824039295,0.014035418236624,0.00553955240416574,0.0040949278734295,0.00678559702309292,0.00528867342441604,0.00392071444129819,0.012207987942728,0.01292984869326,0.0115532734274711,0.0434234486622776,0.139622641509434,0.0328194927896569,0.0324532453245325,0.0851442821517635,0.0296296296296296,0.0967238689547582,0.0826977117623444,0.0215686274509804,0.0378151260504202,0.00988142292490119,0.0390964378801043,0.0287539936102236,0.0208923512747875,0.0313618185645127,0.0143497757847534,0.0242766877286332,0.0091966966966967,0.0055154857870174,0.000881057268722467,0.00635930047694754,0.0133056133056133,0.00957354221061793,0.0104712041884817,0.00737553779963122,0.00174216027874564,0.000956153530938396,0.000508776392775375,0.00101132686084142,0.000863682164963294,0.00255190813130727,0.0165354330708661,0.0281842818428184
0.00549915397631134,0.00740953888209481,0.017890520694259,0.0103926096997691,0.00215348472983555,0.01472,0.00465717981888745,0.00110823790173624,0.00359712230215827,0.00809014735625542,0.0169555388093444,0.0106359406159982,0.00428106095858539,0.00547225566378461,0.00264433671220802,0.00631670659986931,0.00723436322532027,0.015130674002751,0.0210526315789474,0.029555960218518,0.0199460916442049,0.128294380905022,0.0456545654565457,0.0352689704310652,0.0192592592592593,0.0530421216848674,0.112003211561622,0.00980392156862745,0.0150060024009604,0.00922266139657444,0.0616854908774978,0.0123231401186673,0.00814447592067989,0.0256788044622185,0.0194319880418535,0.0179580977718656,0.0135135135135135,0.0269410267288927,0.00110132158590308,0.00476947535771065,0.014968814968815,0.00835509138381201,0,0.0202827289489859,0.00304878048780488,0.00177571370031416,0.000508776392775375,0.00121359223300971,0.00259104649488988,0.00231991648300661,0.0960629921259843,0.0222222222222222
0.00394811054709532,0.00654629163369542,0.00240320427236315,0.00138568129330254,0.00117462803445576,0.01184,0.00310478654592497,0.00036941263391208,0.00269784172661871,0.0153134932100549,0.0108327053504145,0.00132949257699978,0.00241973010702652,0.00459669475757907,0.00484795063904804,0.00653452406883032,0.00919366993217785,0.00696928014672169,0.0179717586649551,0.0294158845776719,0.0366576819407008,0.0551964196916957,0.166666666666667,0.0320627003918774,0.0409876543209877,0.0452418096723869,0.0425531914893617,0.0117647058823529,0.021608643457383,0.0111989459815547,0.0590790616854909,0.0260155180282976,0.0109773371104816,0.0399915807198485,0.02152466367713,0.0216162287994679,0.021021021021021,0.0243954179041154,0.00484581497797357,0.00596184419713832,0.0378378378378378,0.0123585726718886,0,0.0135218192993239,0.00304878048780488,0.00252697718890862,0.00381582294581531,0.00161812297734628,0.000287894054987765,0.00115995824150331,0.00511811023622047,0.00921409214092141
0.00260857304004512,0.00251780447449824,0.000801068090787717,0.00138568129330254,0.000783085356303837,0.00128,0.00284605433376455,0.00110823790173624,0,0.00202253683906385,0.00452147701582517,0.00642588078883226,0.00158213122382503,0.00186056692568677,0.000440722785368004,0.00740579394467436,0.00467219291635268,0.00742778541953232,0.0151476251604621,0.0211514217677546,0.111051212938005,0.0676280457483839,0.0517051705170517,0.153544709654435,0.0158024691358025,0.0226209048361934,0.0485748695303091,0.0163398692810458,0.021608643457383,0.0243741765480896,0.0599478714161599,0.016887266088544,0.0169971671388102,0.0265207324773732,0.0260089686098655,0.0432324575989358,0.0101351351351351,0.0148493848112007,0.00198237885462555,0.00635930047694754,0.0515592515592516,0.0422976501305483,0.0104712041884817,0.0129071911493546,0.00479094076655052,0.00232208714656468,0.000508776392775375,0.00222491909385113,0.00201525838491435,0.000231991648300661,0.00196850393700787,0.00542005420054201
0.00176254935138184,0.00143874541399899,0.000801068090787717,0.00138568129330254,0.000391542678151919,0.00192,0.0201811125485123,0.00147765053564832,0.00629496402877698,0.000577867668303958,0.00282592313489073,0.00199423886549967,0.00102373196835738,0.000875560906205538,0.00220361392684002,0.00130690481376606,0.00422004521477016,0.0020174232003668,0.0048780487804878,0.00840453845076341,0.0549865229110512,0.0208851317752362,0.0247524752475248,0.0156750979693623,0.175802469135802,0.0366614664586583,0.044158972300281,0.0209150326797386,0.0111044417767107,0.0260210803689065,0.0451781059947871,0.00684618895481515,0.016643059490085,0.0286255525152599,0.0263079222720478,0.0139674093781177,0.00581831831831832,0.0140008485362749,0.00110132158590308,0.0095389507154213,0.0328482328482329,0.00609225413402959,0.0104712041884817,0.0208973570989551,0.0248257839721254,0.000204890042343942,0.000508776392775375,0.00101132686084142,0,0.000115995824150331,0.00669291338582677,0.0016260162601626
0.00197405527354766,0.0322278972735774,0.00240320427236315,0.00300230946882217,0.000195771339075959,0.00192,0.000776196636481242,0.00221647580347248,0,0.00462294134643167,0.00405048982667671,0.00243740305783293,0.00120986505351326,0.00306446317171938,0,0.000435634937922021,0.00331574981160512,0.00403484640073361,0.010012836970475,0.0315170191903628,0.0571428571428571,0.0377921432123322,0.0357535753575358,0.0117563234770217,0.022716049382716,0.221528861154446,0.105981533520674,0.0150326797385621,0.0168067226890756,0.0154808959156785,0.0764552562988706,0.00775901414879051,0.00318696883852691,0.0172595243106714,0.0125560538116592,0.00897904888593282,0.00544294294294294,0.00381841323716589,0,0.00119236883942766,0.0195426195426195,0.0127067014795474,0,0.00676090964966195,0.0100174216027875,0.00068296680781314,0.000254388196387688,0.00040453074433657,0.000863682164963294,0.000463983296601322,0.0078740157480315,0.013550135501355
0.0218556119571348,0.00359686353499748,0.000534045393858478,0.00046189376443418,0,0.00064,0.00103492884864166,0.00036941263391208,0.00179856115107914,0.00173360300491188,0.00094197437829691,0.00177265676933304,0.00195439739413681,0.00317390828499507,0.00132216835610401,0.00217817468961011,0.00105501130369254,0.00256762952773957,0.00667522464698331,0.014707942288836,0.0657681940700809,0.101939333664843,0.0577557755775578,0.0288564303526897,0.0523456790123457,0.0507020280811232,0.126455238859896,0.0111111111111111,0.0180072028811525,0.0135046113306983,0.0330147697654214,0.0118667275216796,0.0141643059490085,0.022100610397811,0.0218236173393124,0.0149650814765547,0.00900900900900901,0.0108188375053034,0.000440528634361233,0.00397456279809221,0.0108108108108108,0.00417754569190601,0,0.00860479409956976,0.0126306620209059,0.000614670127031826,0.00152632917832613,0.000809061488673139,0.00100762919245718,0,0.00393700787401575,0.00813008130081301
0.000846023688663283,0.000647435436299547,0,0.00023094688221709,0.000783085356303837,0.00032,0.000258732212160414,0,0.000899280575539568,0.000288933834151979,0.000565184626978146,0.00332373144249945,0.00027919962773383,0.000437780453102769,0,0.000217817468961011,0.000452147701582517,0.00247592847317744,0.00154043645699615,0.00140075640846057,0.0188679245283019,0.0069617105917454,0.0115511551155116,0.0117563234770217,0.0197530864197531,0.0327613104524181,0.0044158972300281,0.166666666666667,0.0591236494597839,0.0395256916996047,0.0425716768027802,0.0251026928343222,0.0339943342776204,0.0385182066933277,0.0370702541106129,0.0302627203192551,0.00487987987987988,0.0161221892235893,0.00330396475770925,0.00238473767885533,0.0166320166320166,0.00557006092254134,0,0.0208973570989551,0.00217770034843206,0.00102445021171971,0,0.000202265372168285,0.000431841082481647,0,0,0.000542005420054201
0.00112803158488438,0.000719372706999496,0.00293724966622163,0.00138568129330254,0.00234925606891151,0.00032,0.000776196636481242,0,0,0.000577867668303958,0.00122456669178598,0.000664746288499889,0.00111679851093532,0.000875560906205538,0.00176289114147201,0.000435634937922021,0.000602863602110023,0.000550206327372765,0.00410783055198973,0.00336181538030537,0.0452830188679245,0.0333167578319244,0.0291529152915292,0.023156394727467,0.0148148148148148,0.0241809672386895,0.0240867121637896,0.0869281045751634,0.188175270108043,0.162384716732543,0.0373588184187663,0.0228206298493838,0.0913597733711048,0.0534624289623237,0.0325859491778774,0.0109743930828068,0.0142642642642643,0.00678829019940602,0.00770925110132159,0.00238473767885533,0.0141372141372141,0.036727589208007,0,0.0239704978488015,0.00130662020905923,0.00102445021171971,0.000508776392775375,0.00040453074433657,0.000287894054987765,0.000811970769052314,0.00196850393700787,0.000542005420054201
0.00141003948110547,0.000791309977699446,0.00106809078771696,0.00115473441108545,0,0.00096,0.000517464424320828,0.00110823790173624,0,0.0014446691707599,0.000847776940467219,0.00199423886549967,0.00139599813866915,0.00186056692568677,0.000440722785368004,0.000217817468961011,0.000602863602110023,0.00320953690967446,0.00462130937098845,0.00420226922538171,0.0177897574123989,0.0164097463948284,0.0198019801980198,0.0349127182044888,0.0409876543209877,0.0234009360374415,0.0180650341228422,0.0522875816993464,0.216386554621849,0.163372859025033,0.0217202432667246,0.0429027841168416,0.0403682719546742,0.0688276152388971,0.0579970104633782,0.0206185567010309,0.00957207207207207,0.0099703012303776,0.00198237885462555,0.00437201907790143,0.0498960498960499,0.0349869451697128,0,0.00553165334972342,0.00435540069686411,0.00157082365797022,0.00178071737471381,0.00101132686084142,0.000863682164963294,0.000347987472450992,0,0.0016260162601626
0.000423011844331641,0.000791309977699446,0.000267022696929239,0.00092378752886836,0.000391542678151919,0,0.00129366106080207,0.00036941263391208,0.00269784172661871,0.000288933834151979,0.000659382064807837,0.000886328384666519,0.000186133085155886,0.000547225566378461,0.000440722785368004,0,0.00211002260738508,0.00210912425492893,0.00410783055198973,0.00378204230284354,0.0102425876010782,0.034808552958727,0.0429042904290429,0.0352689704310652,0.0385185185185185,0.0226209048361934,0.0132476916900843,0.0130718954248366,0.0114045618247299,0.00527009222661397,0.155516941789748,0.00456412596987677,0.0148725212464589,0.0096821721742791,0.0176382660687593,0.0116395078150981,0.00356606606606607,0.00466694951209164,0.000881057268722467,0.00278219395866455,0.00415800415800416,0.00295909486510009,0,0.00737553779963122,0.00174216027874564,0.000204890042343942,0,0.000202265372168285,0.000287894054987765,0.000115995824150331,0.00078740157480315,0
