"","From.station.id","To.station.id","Freq"
"1244","1043","1020",6
"1245","1044","1020",4
"1246","1045","1020",2
"1247","1046","1020",0
"1248","1047","1020",1
"1249","1048","1020",2
"1250","1049","1020",4
"1251","1050","1020",10
"1252","1059","1020",0
"1253","1061","1020",7
"1254","1751","1020",0
"1255","1761","1020",0
"1256","1762","1020",0
"1257","1764","1020",0
"1258","1771","1020",0
"1259","1781","1020",0
"1260","1791","1020",0
"1261","1000","1021",43
"1262","1001","1021",31
"1263","1002","1021",2
"1264","1003","1021",12
"1265","1004","1021",1
"1266","1005","1021",24
"1267","1006","1021",4
"1268","1007","1021",0
"1269","1008","1021",0
"1270","1009","1021",23
"1271","1010","1021",37
"1272","1011","1021",16
"1273","1012","1021",9
"1274","1013","1021",12
"1275","1014","1021",3
"1276","1015","1021",20
"1277","1016","1021",39
"1278","1017","1021",70
"1279","1018","1021",16
"1280","1019","1021",24
"1281","1020","1021",66
"1282","1021","1021",258
"1283","1022","1021",111
"1284","1023","1021",136
"1285","1024","1021",42
"1286","1025","1021",76
"1287","1026","1021",205
"1288","1027","1021",14
"1289","1028","1021",67
"1290","1029","1021",33
"1291","1030","1021",70
"1292","1031","1021",28
"1293","1032","1021",24
"1294","1033","1021",88
"1295","1034","1021",64
"1296","1035","1021",44
"1297","1036","1021",53
"1298","1037","1021",50
"1299","1038","1021",6
"1300","1039","1021",20
"1301","1040","1021",42
"1302","1041","1021",63
"1303","1042","1021",2
"1304","1043","1021",16
"1305","1044","1021",4
"1306","1045","1021",12
"1307","1046","1021",2
"1308","1047","1021",2
"1309","1048","1021",10
"1310","1049","1021",3
"1311","1050","1021",12
"1312","1059","1021",0
"1313","1061","1021",2
"1314","1751","1021",0
"1315","1761","1021",0
"1316","1762","1021",0
"1317","1764","1021",0
"1318","1771","1021",0
"1319","1781","1021",0
"1320","1791","1021",0
"1321","1000","1022",8
"1322","1001","1022",15
"1323","1002","1022",1
"1324","1003","1022",5
"1325","1004","1022",0
"1326","1005","1022",3
"1327","1006","1022",3
"1328","1007","1022",0
"1329","1008","1022",1
"1330","1009","1022",11
"1331","1010","1022",19
"1332","1011","1022",5
"1333","1012","1022",8
"1334","1013","1022",6
"1335","1014","1022",3
"1336","1015","1022",17
"1337","1016","1022",10
"1338","1017","1022",25
"1339","1018","1022",9
"1340","1019","1022",35
"1341","1020","1022",59
"1342","1021","1022",83
"1343","1022","1022",303
"1344","1023","1022",94
"1345","1024","1022",45
"1346","1025","1022",65
"1347","1026","1022",105
"1348","1027","1022",21
"1349","1028","1022",53
"1350","1029","1022",36
"1351","1030","1022",78
"1352","1031","1022",37
"1353","1032","1022",22
"1354","1033","1022",109
"1355","1034","1022",44
"1356","1035","1022",48
"1357","1036","1022",78
"1358","1037","1022",96
"1359","1038","1022",13
"1360","1039","1022",15
"1361","1040","1022",88
"1362","1041","1022",59
"1363","1042","1022",18
"1364","1043","1022",17
"1365","1044","1022",11
"1366","1045","1022",15
"1367","1046","1022",7
"1368","1047","1022",5
"1369","1048","1022",3
"1370","1049","1022",2
"1371","1050","1022",2
"1372","1059","1022",0
"1373","1061","1022",3
"1374","1751","1022",0
"1375","1761","1022",0
"1376","1762","1022",0
"1377","1764","1022",0
"1378","1771","1022",0
"1379","1781","1022",1
"1380","1791","1022",0
"1381","1000","1023",4
"1382","1001","1023",13
"1383","1002","1023",0
"1384","1003","1023",5
"1385","1004","1023",27
"1386","1005","1023",3
"1387","1006","1023",6
"1388","1007","1023",3
"1389","1008","1023",0
"1390","1009","1023",4
"1391","1010","1023",17
"1392","1011","1023",2
"1393","1012","1023",4
"1394","1013","1023",7
"1395","1014","1023",2
"1396","1015","1023",3
"1397","1016","1023",11
"1398","1017","1023",25
"1399","1018","1023",14
"1400","1019","1023",62
"1401","1020","1023",239
"1402","1021","1023",99
"1403","1022","1023",90
"1404","1023","1023",431
"1405","1024","1023",44
"1406","1025","1023",33
"1407","1026","1023",81
"1408","1027","1023",33
"1409","1028","1023",65
"1410","1029","1023",98
"1411","1030","1023",99
"1412","1031","1023",70
"1413","1032","1023",63
"1414","1033","1023",125
"1415","1034","1023",100
"1416","1035","1023",269
"1417","1036","1023",67
"1418","1037","1023",57
"1419","1038","1023",13
"1420","1039","1023",34
"1421","1040","1023",199
"1422","1041","1023",202
"1423","1042","1023",4
"1424","1043","1023",31
"1425","1044","1023",13
"1426","1045","1023",15
"1427","1046","1023",2
"1428","1047","1023",4
"1429","1048","1023",3
"1430","1049","1023",3
"1431","1050","1023",1
"1432","1059","1023",0
"1433","1061","1023",8
"1434","1751","1023",0
"1435","1761","1023",0
"1436","1762","1023",0
"1437","1764","1023",0
"1438","1771","1023",0
"1439","1781","1023",0
"1440","1791","1023",0
"1441","1000","1024",2
"1442","1001","1024",9
"1443","1002","1024",1
"1444","1003","1024",5
"1445","1004","1024",2
"1446","1005","1024",1
"1447","1006","1024",3
"1448","1007","1024",26
"1449","1008","1024",0
"1450","1009","1024",2
"1451","1010","1024",5
"1452","1011","1024",5
"1453","1012","1024",3
"1454","1013","1024",5
"1455","1014","1024",2
"1456","1015","1024",1
"1457","1016","1024",21
"1458","1017","1024",8
"1459","1018","1024",5
"1460","1019","1024",30
"1461","1020","1024",60
"1462","1021","1024",39
"1463","1022","1024",83
"1464","1023","1024",32
"1465","1024","1024",356
"1466","1025","1024",46
"1467","1026","1024",106
"1468","1027","1024",40
"1469","1028","1024",30
"1470","1029","1024",83
"1471","1030","1024",78
"1472","1031","1024",10
"1473","1032","1024",41
"1474","1033","1024",168
"1475","1034","1024",121
"1476","1035","1024",89
"1477","1036","1024",64
"1478","1037","1024",49
"1479","1038","1024",6
"1480","1039","1024",72
"1481","1040","1024",95
"1482","1041","1024",126
"1483","1042","1024",2
"1484","1043","1024",60
"1485","1044","1024",11
"1486","1045","1024",8
"1487","1046","1024",2
"1488","1047","1024",0
"1489","1048","1024",4
"1490","1049","1024",1
"1491","1050","1024",6
"1492","1059","1024",0
"1493","1061","1024",1
"1494","1751","1024",0
"1495","1761","1024",0
"1496","1762","1024",0
"1497","1764","1024",0
"1498","1771","1024",0
"1499","1781","1024",0
"1500","1791","1024",0
"1501","1000","1025",10
"1502","1001","1025",36
"1503","1002","1025",2
"1504","1003","1025",5
"1505","1004","1025",1
"1506","1005","1025",2
"1507","1006","1025",2
"1508","1007","1025",2
"1509","1008","1025",0
"1510","1009","1025",6
"1511","1010","1025",19
"1512","1011","1025",4
"1513","1012","1025",6
"1514","1013","1025",12
"1515","1014","1025",1
"1516","1015","1025",3
"1517","1016","1025",13
"1518","1017","1025",13
"1519","1018","1025",8
"1520","1019","1025",73
"1521","1020","1025",124
"1522","1021","1025",68
"1523","1022","1025",58
"1524","1023","1025",29
"1525","1024","1025",47
"1526","1025","1025",284
"1527","1026","1025",65
"1528","1027","1025",42
"1529","1028","1025",31
"1530","1029","1025",30
"1531","1030","1025",29
"1532","1031","1025",5
"1533","1032","1025",8
"1534","1033","1025",76
"1535","1034","1025",8
"1536","1035","1025",20
"1537","1036","1025",19
"1538","1037","1025",3
"1539","1038","1025",1
"1540","1039","1025",0
"1541","1040","1025",25
"1542","1041","1025",61
"1543","1042","1025",0
"1544","1043","1025",7
"1545","1044","1025",2
"1546","1045","1025",2
"1547","1046","1025",2
"1548","1047","1025",2
"1549","1048","1025",3
"1550","1049","1025",2
"1551","1050","1025",4
"1552","1059","1025",0
"1553","1061","1025",7
"1554","1751","1025",0
"1555","1761","1025",0
"1556","1762","1025",0
"1557","1764","1025",0
"1558","1771","1025",0
"1559","1781","1025",0
"1560","1791","1025",0
"1561","1000","1026",167
"1562","1001","1026",18
"1563","1002","1026",0
"1564","1003","1026",3
"1565","1004","1026",1
"1566","1005","1026",1
"1567","1006","1026",1
"1568","1007","1026",3
"1569","1008","1026",0
"1570","1009","1026",5
"1571","1010","1026",14
"1572","1011","1026",6
"1573","1012","1026",8
"1574","1013","1026",9
"1575","1014","1026",2
"1576","1015","1026",1
"1577","1016","1026",13
"1578","1017","1026",15
"1579","1018","1026",13
"1580","1019","1026",27
"1581","1020","1026",206
"1582","1021","1026",279
"1583","1022","1026",106
"1584","1023","1026",121
"1585","1024","1026",110
"1586","1025","1026",264
"1587","1026","1026",315
"1588","1027","1026",11
"1589","1028","1026",60
"1590","1029","1026",45
"1591","1030","1026",33
"1592","1031","1026",26
"1593","1032","1026",59
"1594","1033","1026",134
"1595","1034","1026",91
"1596","1035","1026",59
"1597","1036","1026",40
"1598","1037","1026",75
"1599","1038","1026",3
"1600","1039","1026",0
"1601","1040","1026",55
"1602","1041","1026",33
"1603","1042","1026",1
"1604","1043","1026",11
"1605","1044","1026",18
"1606","1045","1026",5
"1607","1046","1026",4
"1608","1047","1026",1
"1609","1048","1026",1
"1610","1049","1026",1
"1611","1050","1026",6
"1612","1059","1026",0
"1613","1061","1026",11
"1614","1751","1026",0
"1615","1761","1026",0
"1616","1762","1026",0
"1617","1764","1026",0
"1618","1771","1026",0
"1619","1781","1026",0
"1620","1791","1026",0
"1621","1000","1027",1
"1622","1001","1027",2
"1623","1002","1027",0
"1624","1003","1027",0
"1625","1004","1027",1
"1626","1005","1027",1
"1627","1006","1027",0
"1628","1007","1027",3
"1629","1008","1027",0
"1630","1009","1027",0
"1631","1010","1027",1
"1632","1011","1027",3
"1633","1012","1027",3
"1634","1013","1027",0
"1635","1014","1027",0
"1636","1015","1027",0
"1637","1016","1027",3
"1638","1017","1027",10
"1639","1018","1027",2
"1640","1019","1027",8
"1641","1020","1027",33
"1642","1021","1027",15
"1643","1022","1027",18
"1644","1023","1027",25
"1645","1024","1027",32
"1646","1025","1027",23
"1647","1026","1027",17
"1648","1027","1027",255
"1649","1028","1027",133
"1650","1029","1027",80
"1651","1030","1027",20
"1652","1031","1027",41
"1653","1032","1027",96
"1654","1033","1027",183
"1655","1034","1027",170
"1656","1035","1027",86
"1657","1036","1027",34
"1658","1037","1027",51
"1659","1038","1027",24
"1660","1039","1027",13
"1661","1040","1027",66
"1662","1041","1027",45
"1663","1042","1027",1
"1664","1043","1027",14
"1665","1044","1027",4
"1666","1045","1027",3
"1667","1046","1027",3
"1668","1047","1027",0
"1669","1048","1027",1
"1670","1049","1027",3
"1671","1050","1027",1
"1672","1059","1027",0
"1673","1061","1027",2
"1674","1751","1027",0
"1675","1761","1027",0
"1676","1762","1027",0
"1677","1764","1027",0
"1678","1771","1027",0
"1679","1781","1027",2
"1680","1791","1027",0
"1681","1000","1028",4
"1682","1001","1028",10
"1683","1002","1028",2
"1684","1003","1028",4
"1685","1004","1028",4
"1686","1005","1028",3
"1687","1006","1028",1
"1688","1007","1028",2
"1689","1008","1028",4
"1690","1009","1028",0
"1691","1010","1028",5
"1692","1011","1028",1
"1693","1012","1028",2
"1694","1013","1028",0
"1695","1014","1028",2
"1696","1015","1028",2
"1697","1016","1028",3
"1698","1017","1028",12
"1699","1018","1028",2
"1700","1019","1028",12
"1701","1020","1028",126
"1702","1021","1028",50
"1703","1022","1028",72
"1704","1023","1028",72
"1705","1024","1028",37
"1706","1025","1028",56
"1707","1026","1028",60
"1708","1027","1028",197
"1709","1028","1028",627
"1710","1029","1028",721
"1711","1030","1028",38
"1712","1031","1028",43
"1713","1032","1028",315
"1714","1033","1028",240
"1715","1034","1028",124
"1716","1035","1028",78
"1717","1036","1028",45
"1718","1037","1028",33
"1719","1038","1028",18
"1720","1039","1028",15
"1721","1040","1028",89
"1722","1041","1028",154
"1723","1042","1028",0
"1724","1043","1028",26
"1725","1044","1028",3
"1726","1045","1028",6
"1727","1046","1028",1
"1728","1047","1028",0
"1729","1048","1028",2
"1730","1049","1028",3
"1731","1050","1028",6
"1732","1059","1028",0
"1733","1061","1028",0
"1734","1751","1028",0
"1735","1761","1028",0
"1736","1762","1028",0
"1737","1764","1028",0
"1738","1771","1028",0
"1739","1781","1028",0
"1740","1791","1028",0
"1741","1000","1029",2
"1742","1001","1029",5
"1743","1002","1029",0
"1744","1003","1029",2
"1745","1004","1029",1
"1746","1005","1029",3
"1747","1006","1029",0
"1748","1007","1029",0
"1749","1008","1029",1
"1750","1009","1029",3
"1751","1010","1029",0
"1752","1011","1029",6
"1753","1012","1029",8
"1754","1013","1029",1
"1755","1014","1029",3
"1756","1015","1029",0
"1757","1016","1029",4
"1758","1017","1029",8
"1759","1018","1029",7
"1760","1019","1029",10
"1761","1020","1029",30
"1762","1021","1029",28
"1763","1022","1029",34
"1764","1023","1029",74
"1765","1024","1029",79
"1766","1025","1029",47
"1767","1026","1029",41
"1768","1027","1029",120
"1769","1028","1029",493
"1770","1029","1029",496
"1771","1030","1029",16
"1772","1031","1029",86
"1773","1032","1029",137
"1774","1033","1029",509
"1775","1034","1029",181
"1776","1035","1029",84
"1777","1036","1029",70
"1778","1037","1029",42
"1779","1038","1029",8
"1780","1039","1029",15
"1781","1040","1029",124
"1782","1041","1029",210
"1783","1042","1029",0
"1784","1043","1029",11
"1785","1044","1029",2
"1786","1045","1029",18
"1787","1046","1029",1
"1788","1047","1029",3
"1789","1048","1029",7
"1790","1049","1029",5
"1791","1050","1029",0
"1792","1059","1029",0
"1793","1061","1029",1
"1794","1751","1029",0
"1795","1761","1029",0
"1796","1762","1029",0
"1797","1764","1029",0
"1798","1771","1029",0
"1799","1781","1029",0
"1800","1791","1029",0
"1801","1000","1030",10
"1802","1001","1030",3
"1803","1002","1030",1
"1804","1003","1030",0
"1805","1004","1030",0
"1806","1005","1030",0
"1807","1006","1030",2
"1808","1007","1030",0
"1809","1008","1030",0
"1810","1009","1030",1
"1811","1010","1030",6
"1812","1011","1030",4
"1813","1012","1030",4
"1814","1013","1030",0
"1815","1014","1030",0
"1816","1015","1030",0
"1817","1016","1030",4
"1818","1017","1030",16
"1819","1018","1030",8
"1820","1019","1030",22
"1821","1020","1030",45
"1822","1021","1030",71
"1823","1022","1030",68
"1824","1023","1030",69
"1825","1024","1030",52
"1826","1025","1030",88
"1827","1026","1030",38
"1828","1027","1030",49
"1829","1028","1030",43
"1830","1029","1030",25
"1831","1030","1030",179
"1832","1031","1030",11
"1833","1032","1030",65
"1834","1033","1030",64
"1835","1034","1030",57
"1836","1035","1030",21
"1837","1036","1030",20
"1838","1037","1030",26
"1839","1038","1030",6
"1840","1039","1030",2
"1841","1040","1030",34
"1842","1041","1030",20
"1843","1042","1030",1
"1844","1043","1030",5
"1845","1044","1030",1
"1846","1045","1030",5
"1847","1046","1030",2
"1848","1047","1030",0
"1849","1048","1030",0
"1850","1049","1030",1
"1851","1050","1030",1
"1852","1059","1030",0
"1853","1061","1030",1
"1854","1751","1030",0
"1855","1761","1030",0
"1856","1762","1030",0
"1857","1764","1030",0
"1858","1771","1030",0
"1859","1781","1030",0
"1860","1791","1030",0
"1861","1000","1031",2
"1862","1001","1031",2
"1863","1002","1031",0
"1864","1003","1031",1
"1865","1004","1031",6
"1866","1005","1031",0
"1867","1006","1031",1
"1868","1007","1031",1
"1869","1008","1031",0
"1870","1009","1031",0
"1871","1010","1031",8
"1872","1011","1031",2
"1873","1012","1031",2
"1874","1013","1031",3
"1875","1014","1031",0
"1876","1015","1031",2
"1877","1016","1031",53
"1878","1017","1031",4
"1879","1018","1031",5
"1880","1019","1031",10
"1881","1020","1031",63
"1882","1021","1031",27
"1883","1022","1031",57
"1884","1023","1031",37
"1885","1024","1031",15
"1886","1025","1031",17
"1887","1026","1031",26
"1888","1027","1031",55
"1889","1028","1031",50
"1890","1029","1031",94
"1891","1030","1031",10
"1892","1031","1031",445
"1893","1032","1031",289
"1894","1033","1031",231
"1895","1034","1031",154
"1896","1035","1031",109
"1897","1036","1031",83
"1898","1037","1031",33
"1899","1038","1031",26
"1900","1039","1031",31
"1901","1040","1031",84
"1902","1041","1031",88
"1903","1042","1031",3
"1904","1043","1031",29
"1905","1044","1031",5
"1906","1045","1031",13
"1907","1046","1031",1
"1908","1047","1031",5
"1909","1048","1031",4
"1910","1049","1031",3
"1911","1050","1031",1
"1912","1059","1031",0
"1913","1061","1031",1
"1914","1751","1031",0
"1915","1761","1031",0
"1916","1762","1031",0
"1917","1764","1031",0
"1918","1771","1031",0
"1919","1781","1031",0
"1920","1791","1031",0
"1921","1000","1032",7
"1922","1001","1032",5
"1923","1002","1032",12
"1924","1003","1032",5
"1925","1004","1032",179
"1926","1005","1032",6
"1927","1006","1032",1
"1928","1007","1032",0
"1929","1008","1032",0
"1930","1009","1032",1
"1931","1010","1032",1
"1932","1011","1032",8
"1933","1012","1032",3
"1934","1013","1032",3
"1935","1014","1032",2
"1936","1015","1032",0
"1937","1016","1032",4
"1938","1017","1032",10
"1939","1018","1032",1
"1940","1019","1032",9
"1941","1020","1032",59
"1942","1021","1032",23
"1943","1022","1032",31
"1944","1023","1032",48
"1945","1024","1032",47
"1946","1025","1032",9
"1947","1026","1032",40
"1948","1027","1032",96
"1949","1028","1032",258
"1950","1029","1032",114
"1951","1030","1032",42
"1952","1031","1032",147
"1953","1032","1032",678
"1954","1033","1032",186
"1955","1034","1032",100
"1956","1035","1032",232
"1957","1036","1032",101
"1958","1037","1032",125
"1959","1038","1032",4
"1960","1039","1032",10
"1961","1040","1032",98
"1962","1041","1032",72
"1963","1042","1032",0
"1964","1043","1032",14
"1965","1044","1032",2
"1966","1045","1032",10
"1967","1046","1032",5
"1968","1047","1032",9
"1969","1048","1032",0
"1970","1049","1032",1
"1971","1050","1032",4
"1972","1059","1032",0
"1973","1061","1032",2
"1974","1751","1032",0
"1975","1761","1032",0
"1976","1762","1032",0
"1977","1764","1032",0
"1978","1771","1032",0
"1979","1781","1032",0
"1980","1791","1032",0
"1981","1000","1033",22
"1982","1001","1033",10
"1983","1002","1033",11
"1984","1003","1033",6
"1985","1004","1033",30
"1986","1005","1033",5
"1987","1006","1033",10
"1988","1007","1033",14
"1989","1008","1033",4
"1990","1009","1033",6
"1991","1010","1033",9
"1992","1011","1033",7
"1993","1012","1033",12
"1994","1013","1033",10
"1995","1014","1033",4
"1996","1015","1033",1
"1997","1016","1033",6
"1998","1017","1033",24
"1999","1018","1033",11
"2000","1019","1033",21
"2001","1020","1033",149
"2002","1021","1033",122
"2003","1022","1033",190
"2004","1023","1033",126
"2005","1024","1033",136
"2006","1025","1033",82
"2007","1026","1033",105
"2008","1027","1033",183
"2009","1028","1033",254
"2010","1029","1033",327
"2011","1030","1033",46
"2012","1031","1033",82
"2013","1032","1033",216
"2014","1033","1033",705
"2015","1034","1033",467
"2016","1035","1033",284
"2017","1036","1033",178
"2018","1037","1033",122
"2019","1038","1033",19
"2020","1039","1033",81
"2021","1040","1033",215
"2022","1041","1033",286
"2023","1042","1033",0
"2024","1043","1033",52
"2025","1044","1033",29
"2026","1045","1033",33
"2027","1046","1033",8
"2028","1047","1033",9
"2029","1048","1033",9
"2030","1049","1033",8
"2031","1050","1033",3
"2032","1059","1033",0
"2033","1061","1033",2
"2034","1751","1033",0
"2035","1761","1033",0
"2036","1762","1033",0
"2037","1764","1033",0
"2038","1771","1033",0
"2039","1781","1033",0
"2040","1791","1033",0
"2041","1000","1034",5
"2042","1001","1034",8
"2043","1002","1034",2
"2044","1003","1034",4
"2045","1004","1034",17
"2046","1005","1034",5
"2047","1006","1034",1
"2048","1007","1034",3
"2049","1008","1034",1
"2050","1009","1034",2
"2051","1010","1034",12
"2052","1011","1034",0
"2053","1012","1034",2
"2054","1013","1034",5
"2055","1014","1034",1
"2056","1015","1034",1
"2057","1016","1034",6
"2058","1017","1034",7
"2059","1018","1034",4
"2060","1019","1034",5
"2061","1020","1034",48
"2062","1021","1034",65
"2063","1022","1034",72
"2064","1023","1034",87
"2065","1024","1034",88
"2066","1025","1034",42
"2067","1026","1034",73
"2068","1027","1034",124
"2069","1028","1034",109
"2070","1029","1034",194
"2071","1030","1034",59
"2072","1031","1034",139
"2073","1032","1034",118
"2074","1033","1034",319
"2075","1034","1034",546
"2076","1035","1034",76
"2077","1036","1034",90
"2078","1037","1034",452
"2079","1038","1034",59
"2080","1039","1034",45
"2081","1040","1034",139
"2082","1041","1034",177
"2083","1042","1034",1
"2084","1043","1034",54
"2085","1044","1034",8
"2086","1045","1034",41
"2087","1046","1034",6
"2088","1047","1034",9
"2089","1048","1034",8
"2090","1049","1034",5
"2091","1050","1034",1
"2092","1059","1034",0
"2093","1061","1034",0
"2094","1751","1034",0
"2095","1761","1034",0
"2096","1762","1034",0
"2097","1764","1034",0
"2098","1771","1034",0
"2099","1781","1034",0
"2100","1791","1034",0
"2101","1000","1035",21
"2102","1001","1035",20
"2103","1002","1035",0
"2104","1003","1035",9
"2105","1004","1035",10
"2106","1005","1035",9
"2107","1006","1035",4
"2108","1007","1035",7
"2109","1008","1035",0
"2110","1009","1035",7
"2111","1010","1035",8
"2112","1011","1035",3
"2113","1012","1035",6
"2114","1013","1035",5
"2115","1014","1035",0
"2116","1015","1035",3
"2117","1016","1035",7
"2118","1017","1035",14
"2119","1018","1035",6
"2120","1019","1035",14
"2121","1020","1035",73
"2122","1021","1035",54
"2123","1022","1035",65
"2124","1023","1035",130
"2125","1024","1035",42
"2126","1025","1035",27
"2127","1026","1035",45
"2128","1027","1035",91
"2129","1028","1035",33
"2130","1029","1035",62
"2131","1030","1035",35
"2132","1031","1035",101
"2133","1032","1035",155
"2134","1033","1035",275
"2135","1034","1035",55
"2136","1035","1035",532
"2137","1036","1035",128
"2138","1037","1035",325
"2139","1038","1035",109
"2140","1039","1035",102
"2141","1040","1035",53
"2142","1041","1035",184
"2143","1042","1035",0
"2144","1043","1035",78
"2145","1044","1035",36
"2146","1045","1035",27
"2147","1046","1035",6
"2148","1047","1035",6
"2149","1048","1035",9
"2150","1049","1035",13
"2151","1050","1035",1
"2152","1059","1035",0
"2153","1061","1035",2
"2154","1751","1035",0
"2155","1761","1035",0
"2156","1762","1035",0
"2157","1764","1035",0
"2158","1771","1035",0
"2159","1781","1035",0
"2160","1791","1035",0
"2161","1000","1036",20
"2162","1001","1036",40
"2163","1002","1036",18
"2164","1003","1036",14
"2165","1004","1036",57
"2166","1005","1036",12
"2167","1006","1036",32
"2168","1007","1036",30
"2169","1008","1036",3
"2170","1009","1036",4
"2171","1010","1036",14
"2172","1011","1036",8
"2173","1012","1036",8
"2174","1013","1036",18
"2175","1014","1036",2
"2176","1015","1036",6
"2177","1016","1036",7
"2178","1017","1036",19
"2179","1018","1036",8
"2180","1019","1036",12
"2181","1020","1036",49
"2182","1021","1036",72
"2183","1022","1036",112
"2184","1023","1036",54
"2185","1024","1036",31
"2186","1025","1036",29
"2187","1026","1036",48
"2188","1027","1036",26
"2189","1028","1036",76
"2190","1029","1036",51
"2191","1030","1036",19
"2192","1031","1036",65
"2193","1032","1036",144
"2194","1033","1036",142
"2195","1034","1036",107
"2196","1035","1036",151
"2197","1036","1036",2030
"2198","1037","1036",281
"2199","1038","1036",683
"2200","1039","1036",162
"2201","1040","1036",94
"2202","1041","1036",202
"2203","1042","1036",1
"2204","1043","1036",98
"2205","1044","1036",103
"2206","1045","1036",87
"2207","1046","1036",17
"2208","1047","1036",35
"2209","1048","1036",10
"2210","1049","1036",14
"2211","1050","1036",2
"2212","1059","1036",0
"2213","1061","1036",1
"2214","1751","1036",0
"2215","1761","1036",0
"2216","1762","1036",0
"2217","1764","1036",0
"2218","1771","1036",0
"2219","1781","1036",0
"2220","1791","1036",0
"2221","1000","1037",12
"2222","1001","1037",4
"2223","1002","1037",7
"2224","1003","1037",8
"2225","1004","1037",13
"2226","1005","1037",4
"2227","1006","1037",11
"2228","1007","1037",11
"2229","1008","1037",6
"2230","1009","1037",6
"2231","1010","1037",9
"2232","1011","1037",3
"2233","1012","1037",2
"2234","1013","1037",8
"2235","1014","1037",3
"2236","1015","1037",1
"2237","1016","1037",5
"2238","1017","1037",15
"2239","1018","1037",0
"2240","1019","1037",8
"2241","1020","1037",26
"2242","1021","1037",127
"2243","1022","1037",115
"2244","1023","1037",70
"2245","1024","1037",66
"2246","1025","1037",18
"2247","1026","1037",51
"2248","1027","1037",76
"2249","1028","1037",32
"2250","1029","1037",47
"2251","1030","1037",22
"2252","1031","1037",36
"2253","1032","1037",244
"2254","1033","1037",166
"2255","1034","1037",477
"2256","1035","1037",373
"2257","1036","1037",259
"2258","1037","1037",1039
"2259","1038","1037",929
"2260","1039","1037",48
"2261","1040","1037",93
"2262","1041","1037",121
"2263","1042","1037",0
"2264","1043","1037",62
"2265","1044","1037",35
"2266","1045","1037",23
"2267","1046","1037",6
"2268","1047","1037",3
"2269","1048","1037",7
"2270","1049","1037",7
"2271","1050","1037",0
"2272","1059","1037",0
"2273","1061","1037",0
"2274","1751","1037",0
"2275","1761","1037",0
"2276","1762","1037",0
"2277","1764","1037",0
"2278","1771","1037",0
"2279","1781","1037",0
"2280","1791","1037",0
"2281","1000","1038",23
"2282","1001","1038",6
"2283","1002","1038",7
"2284","1003","1038",5
"2285","1004","1038",124
"2286","1005","1038",4
"2287","1006","1038",38
"2288","1007","1038",9
"2289","1008","1038",0
"2290","1009","1038",1
"2291","1010","1038",10
"2292","1011","1038",2
"2293","1012","1038",6
"2294","1013","1038",7
"2295","1014","1038",1
"2296","1015","1038",2
"2297","1016","1038",4
"2298","1017","1038",3
"2299","1018","1038",3
"2300","1019","1038",0
"2301","1020","1038",4
"2302","1021","1038",5
"2303","1022","1038",22
"2304","1023","1038",9
"2305","1024","1038",5
"2306","1025","1038",0
"2307","1026","1038",2
"2308","1027","1038",15
"2309","1028","1038",35
"2310","1029","1038",9
"2311","1030","1038",4
"2312","1031","1038",26
"2313","1032","1038",4
"2314","1033","1038",27
"2315","1034","1038",47
"2316","1035","1038",101
"2317","1036","1038",617
"2318","1037","1038",897
"2319","1038","1038",529
"2320","1039","1038",212
"2321","1040","1038",264
"2322","1041","1038",1185
"2323","1042","1038",0
"2324","1043","1038",162
"2325","1044","1038",22
"2326","1045","1038",44
"2327","1046","1038",17
"2328","1047","1038",5
"2329","1048","1038",6
"2330","1049","1038",8
"2331","1050","1038",2
"2332","1059","1038",0
"2333","1061","1038",0
"2334","1751","1038",0
"2335","1761","1038",0
"2336","1762","1038",0
"2337","1764","1038",0
"2338","1771","1038",0
"2339","1781","1038",0
"2340","1791","1038",0
"2341","1000","1039",30
"2342","1001","1039",25
"2343","1002","1039",1
"2344","1003","1039",2
"2345","1004","1039",39
"2346","1005","1039",6
"2347","1006","1039",4
"2348","1007","1039",72
"2349","1008","1039",0
"2350","1009","1039",9
"2351","1010","1039",2
"2352","1011","1039",3
"2353","1012","1039",11
"2354","1013","1039",4
"2355","1014","1039",0
"2356","1015","1039",4
"2357","1016","1039",9
"2358","1017","1039",4
"2359","1018","1039",1
"2360","1019","1039",4
"2361","1020","1039",16
"2362","1021","1039",12
"2363","1022","1039",15
"2364","1023","1039",16
"2365","1024","1039",24
"2366","1025","1039",3
"2367","1026","1039",10
"2368","1027","1039",6
"2369","1028","1039",6
"2370","1029","1039",11
"2371","1030","1039",7
"2372","1031","1039",22
"2373","1032","1039",7
"2374","1033","1039",87
"2375","1034","1039",65
"2376","1035","1039",97
"2377","1036","1039",197
"2378","1037","1039",89
"2379","1038","1039",121
"2380","1039","1039",637
"2381","1040","1039",168
"2382","1041","1039",506
"2383","1042","1039",1
"2384","1043","1039",31
"2385","1044","1039",24
"2386","1045","1039",56
"2387","1046","1039",15
"2388","1047","1039",10
"2389","1048","1039",13
"2390","1049","1039",3
"2391","1050","1039",11
"2392","1059","1039",0
"2393","1061","1039",0
"2394","1751","1039",0
"2395","1761","1039",0
"2396","1762","1039",0
"2397","1764","1039",0
"2398","1771","1039",3
"2399","1781","1039",0
"2400","1791","1039",0
"2401","1000","1040",19
"2402","1001","1040",14
"2403","1002","1040",1
"2404","1003","1040",3
"2405","1004","1040",12
"2406","1005","1040",11
"2407","1006","1040",35
